,ts,m,m_theoretical,E,C,c_theoretical,kappa,kappa_theoretical,E_square,M_square
124,2.64,0.0509227722772277,0.0,-1.1002178217821774,0.1424525907248694,0.8957810219883994,37.40552580168907,10.10008348814389,2.203316831683169,0.9900990099009901
125,2.65,0.055100990099009886,0.0,-1.1028673267326727,0.14082351934154846,0.8826220006579416,37.24765625626789,9.640518159461799,2.205249504950496,0.9900990099009901
126,2.66,0.04749702970297031,0.0,-1.104320792079208,0.1369691551978891,0.8698040932066109,37.13695646881147,9.212978568338405,2.1886633663366335,0.9900990099009901
127,2.67,0.10994257425742571,0.0,-1.0871049504950492,0.13995922258085847,0.8573100605672979,36.629649448188786,8.814496708412742,2.179552475247525,0.9900990099009901
128,2.68,0.02314257425742574,0.0,-1.089865346534653,0.13963388250585174,0.8451239383601048,36.924008625288415,8.442444569968421,2.190712871287129,0.9900990099009901
129,2.69,0.02028514851485149,0.0,-1.0877504950495052,0.1374714661711612,0.8332309142391792,36.79135771935764,8.09448810428803,2.1779584158415832,0.9900990099009901
130,2.7,0.030992079207920794,0.0,-1.0754376237623764,0.13695286593194217,0.821617219646101,36.63475929360593,7.768548336710736,2.154952475247525,0.9900990099009901
131,2.71,0.03020198019801979,0.0,-1.0788594059405943,0.13595732144057482,0.8102700339857685,36.5013597894136,7.462768382541006,2.1624217821782175,0.9900990099009901
132,2.72,0.07035841584158416,0.0,-1.0664712871287132,0.13492098153244342,0.7991773995523345,36.21870232431077,7.175485359695915,2.1355603960396037,0.9900990099009901
133,2.73,0.02953663366336635,0.0,-1.070895049504951,0.13264231796477197,0.7883281457897192,36.235406489847115,6.90520638142161,2.1353861386138604,0.9900990099009901
134,2.74,0.025013861386138616,0.0,-1.0957544554455445,0.13029244492379083,0.7777118216839644,36.11216484085931,6.650587962942338,2.178861386138614,0.9900990099009901
135,2.75,0.05000594059405939,0.0,-1.1183683168316836,0.12884822269681873,0.7673186352617335,35.9126696656834,6.410418296160244,2.2251623762376247,0.9900990099009901
136,2.7600000000000002,0.0763148514851485,0.0,-1.0980633663366342,0.132156617497644,0.7571393993170674,35.662139613905424,6.183601943077005,2.2124594059405944,0.9900990099009901
137,2.77,0.02896435643564358,0.0,-1.0794297029702966,0.1324868366613306,0.7471654826125085,35.71336014286134,5.969146576510581,2.1817267326732663,0.9900990099009901
138,2.7800000000000002,0.11145346534653468,0.0,-1.1280673267326733,0.12427261306270942,0.7373887659050478,35.16824226486471,5.766151459824162,2.2329643564356436,0.9900990099009901
139,2.79,0.030134653465346526,0.0,-1.0927326732673264,0.12631265711886971,0.727801602235541,35.4548714179754,5.573797408796198,2.1772950495049512,0.9900990099009901
140,2.8000000000000003,0.08554653465346536,0.0,-1.074534653465347,0.13079423005747726,0.7183967809949715,35.09931429677762,5.391338020796214,2.1800514851485153,0.9900990099009901
141,2.81,0.056550495049504934,0.0,-1.06120396039604,0.12640036433378474,0.7091674953445488,35.12103385803011,5.218091990943731,2.1242237623762374,0.9900990099009901
